symbol,publishedDate,title,image,site,text,url
IEX,2023-04-10 12:56:27,PH vs. IEX: Which Stock Is the Better Value Option?,https://cdn.snapi.dev/images/v1/p/q/etf34-10-1831140.jpg,Zacks Investment Research,Investors interested in stocks from the Manufacturing - General Industrial sector have probably already heard of Parker-Hannifin (PH) and Idex (IEX). But which of these two stocks offers value investors a better bang for their buck right now?,https://www.zacks.com/stock/news/2076395/ph-vs-iex-which-stock-is-the-better-value-option
IEX,2023-03-28 10:19:00,IDEX Corporation to Webcast First Quarter 2023 Earnings Call,https://cdn.snapi.dev/images/v1/1/q/conf20-1815339.jpg,Business Wire,"NORTHBROOK, Ill.--(BUSINESS WIRE)--IDEX Corporation (NYSE:IEX) announced today that it has scheduled the broadcast of the company's first quarter earnings conference call over the internet on Thursday, April 27, 2023 at 9:30 a.m. CT. Chief Executive Officer and President Eric Ashleman and Senior Vice President and Chief Financial Officer William Grogan will discuss the company's first quarter financial performance, and respond to questions from the financial community.",https://www.businesswire.com/news/home/20230328005682/en/IDEX-Corporation-to-Webcast-First-Quarter-2023-Earnings-Call/
IEX,2023-03-09 12:57:50,Here's Why Hold Strategy is Beneficial for IDEX (IEX) Stock,https://cdn.snapi.dev/images/v1/m/l/diversified-machinery32-1790051.jpg,Zacks Investment Research,IDEX (IEX) is backed by robust growth in its Fluid & Metering Technologies segment and accretive acquisitions. Its shareholder-friendly measures are encouraging.,https://www.zacks.com/stock/news/2063661/here-s-why-hold-strategy-is-beneficial-for-idex-iex-stock
IEX,2023-02-24 01:57:13,"'Business is very good, unfortunately': Arms fair spotlights bonanza year ahead for weapons companies",https://cdn.snapi.dev/images/v1/f/p/107076108-gettyimages-1241324227-afp-32cj8bh-1769410.jpeg,CNBC,"Over the last week, Abu Dhabi's biennial international defense exhibition, known as IDEX, showcased a bustling sector.",https://www.cnbc.com/2023/02/24/idex-weapons-fair-spotlights-bonanza-years-ahead-for-weapons-companies.html
IEX,2023-02-01 15:03:09,"IDEX (IEX) Q4 Earnings & Revenues Beat, Increase Y/Y",https://cdn.snapi.dev/images/v1/q/4/diversified-machinery2-1734072.jpg,Zacks Investment Research,IDEX's (IEX) Q4 earnings results reflect gains from solid segmental performances.,https://www.zacks.com/stock/news/2047916/idex-iex-q4-earnings-revenues-beat-increase-y-y
IEX,2023-02-01 13:53:04,IDEX Corporation (IEX) Q4 2022 Earnings Call Transcript,https://cdn.snapi.dev/images/v1/v/8/transcript31-1733938.jpg,Seeking Alpha,"IDEX Corporation (NYSE:IEX ) Q4 2022 Results Conference Call February 1, 2023 10:30 AM ET Company Participants Allison Lausas - VP, CAO Eric Ashleman - CEO, President William Grogan - CFO Conference Call Participants Allison Poliniak - Wells Fargo Michael Halloran - Robert W. Baird Nathan Jones - Stifel Deane Dray - RBC Capital Markets Robert Wertheimer - Melius Research Scott Graham - Loop Capital Markets Bryan Blair - Oppenheimer & Company Brett Linzey - Mizuho Joseph Giordano - Cowen and Company Operator Greetings.",https://seekingalpha.com/article/4574336-idex-corporation-iex-q4-2022-earnings-call-transcript
IEX,2023-01-31 19:17:13,Idex (IEX) Q4 Earnings and Revenues Beat Estimates,https://cdn.snapi.dev/images/v1/c/f/diversified-machinery16-1732240.jpg,Zacks Investment Research,"Idex (IEX) delivered earnings and revenue surprises of 1.52% and 4.88%, respectively, for the quarter ended December 2022. Do the numbers hold clues to what lies ahead for the stock?",https://www.zacks.com/stock/news/2047308/idex-iex-q4-earnings-and-revenues-beat-estimates
IEX,2023-01-26 07:32:05,5 S&P 500 Stocks to Buy Ahead of Earnings Next Week,https://cdn.snapi.dev/images/v1/v/u/chemicals8-1724179.jpg,Zacks Investment Research,"Five S&P 500 companies are set to beat earnings estimates next week. These are: JNPR, MSCI, IEX, APD and HOLX.",https://www.zacks.com/stock/news/2044550/5-s-p-500-stocks-to-buy-ahead-of-earnings-next-week
IEX,2023-01-24 11:17:37,Idex (IEX) Earnings Expected to Grow: Should You Buy?,https://cdn.snapi.dev/images/v1/z/g/diversified-machinery2-1720634.jpg,Zacks Investment Research,Idex (IEX) possesses the right combination of the two key ingredients for a likely earnings beat in its upcoming report. Get prepared with the key expectations.,https://www.zacks.com/stock/news/2043362/idex-iex-earnings-expected-to-grow-should-you-buy
IEX,2023-01-24 09:47:23,IDEX (IEX) to Report Q4 Earnings: What's in the Offing?,https://cdn.snapi.dev/images/v1/8/v/diversified-machinery42-1720354.jpg,Zacks Investment Research,"While the strong performance of the Fluid & Metering Technologies segment is likely to have buoyed IDEX (IEX) Q4 earnings, supply-chain issues and raw material cost inflation are expected to have hurt the same.",https://www.zacks.com/stock/news/2043131/idex-iex-to-report-q4-earnings-what-s-in-the-offing
IEX,2023-01-12 13:33:18,Why Idex (IEX) Could Beat Earnings Estimates Again,https://cdn.snapi.dev/images/v1/f/q/diversified-machinery32-1706653.jpg,Zacks Investment Research,Idex (IEX) has an impressive earnings surprise history and currently possesses the right combination of the two key ingredients for a likely beat in its next quarterly report.,https://www.zacks.com/stock/news/2038631/why-idex-iex-could-beat-earnings-estimates-again
IEX,2023-01-03 11:22:00,IDEX Corporation to Webcast Fourth Quarter 2022 Earnings Call,https://cdn.snapi.dev/images/v1/r/f/conf17-1693379.jpg,Business Wire,"NORTHBROOK, Ill.--( BUSINESS WIRE )--IDEX Corporation (NYSE:IEX) announced today that it has scheduled the broadcast of the company's fourth quarter earnings conference call over the internet on Wednesday, February 1, 2023 at 9:30 a.m. CT. Chief Executive Officer and President Eric Ashleman and Senior Vice President and Chief Financial Officer William Grogan will discuss the company's fourth quarter and full year 2022 financial performance, and respond to questions from the financial community.",https://www.businesswire.com/news/home/20230103005598/en/IDEX-Corporation-to-Webcast-Fourth-Quarter-2022-Earnings-Call/
IEX,2022-12-29 09:47:22,Robust Order Level & Buyouts Aid IDEX (IEX) Despite Cost Woes,https://cdn.snapi.dev/images/v1/q/l/diversified-machinery43-1690066.jpg,Zacks Investment Research,"While a robust product portfolio, execution abilities and solid order level bode well for IDEX (IEX), supply-chain constraints are a major headwind.",https://www.zacks.com/stock/news/2033350/robust-order-level-buyouts-aid-idex-iex-despite-cost-woes
IEX,2022-12-28 11:36:15,Here's Why Hold Strategy is Apt for ABB Stock Right Now,https://cdn.snapi.dev/images/v1/v/z/diversified-machinery39-1689226.jpg,Zacks Investment Research,ABB is set to benefit from higher orders due to robust customer activity and accretive pricing actions. Acquisition made by the company and its measures to reward its shareholders are encouraging.,https://www.zacks.com/stock/news/2033079/here-s-why-hold-strategy-is-apt-for-abb-stock-right-now
IEX,2022-12-20 09:47:16,3 Industrial Manufacturing Stocks to Overcome Demand Softness,https://cdn.snapi.dev/images/v1/g/o/diversified-machinery5-1682058.jpg,Zacks Investment Research,"Softening industrial demand weighs on the Zacks Manufacturing - General Industrial industry's near-term prospects. However, IEX, AIT and MNTX are poised for growth on easing supply chain disruptions.",https://www.zacks.com/commentary/2030392/3-industrial-manufacturing-stocks-to-overcome-demand-softness
IEX,2022-12-07 09:02:08,4 Solid Stocks to Buy on Continued Rise in Factory Orders,https://cdn.snapi.dev/images/v1/g/9/diversified-machinery31-1666058.jpg,Zacks Investment Research,"Continued demand for durable goods is driving orders, which is helping stocks Hubbell Incorporated (HUBB), EnerSys (ENS), Applied Industrial Technologies, Inc. (AIT) and IDEX Corporation (IEX).",https://www.zacks.com/stock/news/2026122/4-solid-stocks-to-buy-on-continued-rise-in-factory-orders
IEX,2022-12-01 13:32:16,What Makes Idex (IEX) a Strong Momentum Stock: Buy Now?,https://cdn.snapi.dev/images/v1/n/e/diversified-machinery4-1659409.jpg,Zacks Investment Research,Does Idex (IEX) have what it takes to be a top stock pick for momentum investors? Let's find out.,https://www.zacks.com/stock/news/2024405/what-makes-idex-iex-a-strong-momentum-stock-buy-now
IEX,2022-11-24 09:02:10,4 Solid Stocks to Buy as Durable Goods Orders Continue to Rise,https://cdn.snapi.dev/images/v1/i/c/asset-management30-1650699.jpg,Zacks Investment Research,"Continued demand for durable goods is driving orders, helping stocks like Hubbell Incorporated (HUBB), Applied Industrial Technologies (AIT), IDEX Corporation (IEX) and Manitex International (MNTX).",https://www.zacks.com/stock/news/2021728/4-solid-stocks-to-buy-as-durable-goods-orders-continue-to-rise
IEX,2022-11-21 08:17:07,"IDEX (IEX) Closes Muon Group Deal, Boosts Product Portfolio",https://cdn.snapi.dev/images/v1/2/m/diversified-machinery4-1645945.jpg,Zacks Investment Research,IDEX's (IEX) Muon Group acquisition adds to its growing platform of precision technology business within the Health & Science Technologies segment.,https://www.zacks.com/stock/news/2020236/idex-iex-closes-muon-group-deal-boosts-product-portfolio
IEX,2022-11-01 08:00:07,Get Ready To Buy Stocks Again This Month (Including These 11),https://cdn.snapi.dev/images/v1/o/g/diversified-machinery12-1610152.jpg,Investors Business Daily,"November already is known as the S&P 500's second-best month of the year. And this November, some stocks have even more power.",https://www.investors.com/etfs-and-funds/sectors/sp500-november-is-set-to-be-a-great-month-especially-for-stocks/
IEX,2022-10-26 14:53:05,IDEX Corporation (IEX) Q3 2022 Earnings Call Transcript,https://cdn.snapi.dev/images/v1/e/u/transcript8-1600981.jpg,Seeking Alpha,"IDEX Corporation (NYSE:IEX ) Q3 2022 Earnings Conference Call October 26, 2022 10:30 AM ET Company Participants Allison Lausas – Vice President and Chief Accounting Officer Eric Ashleman – Chief Executive Officer and President Bill Grogan – Senior Vice President and Chief Financial Officer Conference Call Participants Mike Halloran – Robert W. Baird Nathan Jones – Stifel Deane Dray – RBC Capital Markets Allison Poliniak – Wells Fargo Brett Linzey – Mizuho Thomas Johnson – Morgan Stanley Vlad Bystricky – Citi Group Rob Wertheimer – Melius Research Matt Summerville – D.A.",https://seekingalpha.com/article/4549490-idex-corporation-iex-q3-2022-earnings-call-transcript
IEX,2022-10-26 08:17:20,"IDEX (IEX) Stock Gains on Q3 Earnings Beat, Ups '22 EPS View",https://cdn.snapi.dev/images/v1/i/u/diversified-machinery14-1599763.jpg,Zacks Investment Research,IDEX's (IEX) Q3 earnings results reflect gains from solid segmental performances. IEX raises its 2022 adjusted earnings guidance.,https://www.zacks.com/stock/news/1997326/idex-iex-stock-gains-on-q3-earnings-beat-ups-22-eps-view
IEX,2022-09-27 17:18:07,IDEX (IEX) Rallies 10.4% in 3 Months: What's Driving It?,https://cdn.snapi.dev/images/v1/7/u/diversified-machinery31-1560150.jpg,Zacks Investment Research,"IDEX (IEX) is benefiting from strength in its water and agricultural end markets, acquisitions and shareholder-friendly policies.",https://www.zacks.com/stock/news/1985661/idex-iex-rallies-10-4-in-3-months-what-s-driving-it
IEX,2022-09-26 15:40:00,IDEX Corporation to Webcast Third Quarter 2022 Earnings Call,https://cdn.snapi.dev/images/v1/u/4/conf2-1558407.jpg,Business Wire,"NORTHBROOK, Ill.--(BUSINESS WIRE)--IDEX CORPORATION (NYSE:IEX) announced today that it has scheduled the broadcast of the company's third quarter earnings conference call over the Internet on Wednesday, October 26, 2022 at 9:30 a.m. CT. Chief Executive Officer and President Eric Ashleman and Senior Vice President and Chief Financial Officer, William Grogan will discuss the company's third quarter 2022 financial performance and respond to questions from the financial community. IDEX invites inte",https://www.businesswire.com/news/home/20220926005789/en/IDEX-Corporation-to-Webcast-Third-Quarter-2022-Earnings-Call/
IEX,2022-09-21 12:48:16,DOV or IEX: Which Is the Better Value Stock Right Now?,https://cdn.snapi.dev/images/v1/7/r/stock-exchagne-1553152.jpeg,Zacks Investment Research,DOV vs. IEX: Which Stock Is the Better Value Option?,https://www.zacks.com/stock/news/1983177/dov-or-iex-which-is-the-better-value-stock-right-now
IEX,2022-09-14 09:43:07,IDEX (IEX) Inks Deal to Acquire Netherlands-Based Muon Group,https://cdn.snapi.dev/images/v1/g/y/diversified-machinery4-1544049.jpg,Zacks Investment Research,The acquisition of Muon Group is expected to expand IDEX's (IEX) growing platform of precision technology business and provide a strong base for growth through innovation.,https://www.zacks.com/stock/news/1980376/idex-iex-inks-deal-to-acquire-netherlands-based-muon-group
IEX,2022-08-17 15:48:07,Here's Why Investors Should Bet on IDEX (IEX) Stock for Now,https://cdn.snapi.dev/images/v1/q/w/diversified-machinery29-1509595.jpg,Zacks Investment Research,IDEX (IEX) to benefit from strength in end markets like water and agricultural and improvement in energy markets. The company's measures to reward shareholders are encouraging.,https://www.zacks.com/stock/news/1969374/here-s-why-investors-should-bet-on-idex-iex-stock-for-now
IEX,2022-07-27 16:59:06,IDEX Corp (IEX) CEO Eric Ashleman on Q2 2022 Results - Earnings Call Transcript,https://cdn.snapi.dev/images/v1/b/2/transcript43-1472628.jpg,Seeking Alpha,"IDEX Corp (NYSE:IEX ) Q2 2022 Earnings Conference Call July 27, 2022 10:30 AM ET Company Participants Allison Lausas - VP & CAO Eric Ashleman - CEO, President & Director William Grogan - CFO & SVP Conference Call Participants Michael Halloran - Robert W. Baird & Co. Deane Dray - RBC Capital Markets Allison Poliniak - Wells Fargo Securities Robert Wertheimer - Melius Research Brett Linzey - Mizuho Securities Vladimir Bystricky - Citigroup Scott Graham - Loop Capital Markets Matt Summerville - D.A.",https://seekingalpha.com/article/4526560-idex-corp-iex-ceo-eric-ashleman-on-q2-2022-results-earnings-call-transcript
IEX,2022-07-26 19:26:34,Idex (IEX) Tops Q2 Earnings and Revenue Estimates,https://cdn.snapi.dev/images/v1/3/a/diversified-machinery19-1470039.jpg,Zacks Investment Research,"Idex (IEX) delivered earnings and revenue surprises of 6.32% and 3.84%, respectively, for the quarter ended June 2022. Do the numbers hold clues to what lies ahead for the stock?",https://www.zacks.com/stock/news/1958307/idex-iex-tops-q2-earnings-and-revenue-estimates
IEX,2022-07-19 12:23:08,IDEX (IEX) to Report Q2 Earnings: What's in the Offing?,https://cdn.snapi.dev/images/v1/j/g/diversified-machinery11-1458625.jpg,Zacks Investment Research,"While supply chain woes and escalating costs might have hurt IDEX's (IEX) Q2 earnings, pricing actions are expected to have partly offset the adversity.",https://www.zacks.com/stock/news/1954456/idex-iex-to-report-q2-earnings-what-s-in-the-offing
IEX,2022-07-11 13:08:25,PH vs. IEX: Which Stock Should Value Investors Buy Now?,https://cdn.snapi.dev/images/v1/l/j/stocks4-40-1447220.jpg,Zacks Investment Research,PH vs. IEX: Which Stock Is the Better Value Option?,https://www.zacks.com/stock/news/1950546/ph-vs-iex-which-stock-should-value-investors-buy-now
