,text,is_quote_status,view_count,has_card,urls,day,month,year,is_in_reply_to,is_view_count,1_day_after
502,"It's a MEGA earnings week, with Alphabet $GOOGL tonight, Microsoft $MSFT and Meta $META tomorrow, and Apple $AAPL and Amazon $AMZN on Thursday.  Here's a Think B.I.G. write-up with more insights: https://t.co/6uvblDjupB https://t.co/V1MI4sE6lT  ",0,6330.0,0,1,29,10,2024,0,1,1
503,"It's a MEGA earnings week, with Alphabet $GOOGL tonight, Microsoft $MSFT and Meta $META tomorrow, and Apple $AAPL and Amazon $AMZN on Thursday.  Here's a Think B.I.G. write-up with more insights: https://t.co/6uvblDjupB https://t.co/V1MI4sE6lT  ",0,6330.0,0,1,29,10,2024,0,1,1
504,"It's a MEGA earnings week, with Alphabet $GOOGL tonight, Microsoft $MSFT and Meta $META tomorrow, and Apple $AAPL and Amazon $AMZN on Thursday.  Here's a Think B.I.G. write-up with more insights: https://t.co/6uvblDjupB https://t.co/V1MI4sE6lT  ",0,6330.0,0,1,29,10,2024,0,1,1
505,"Key Earnings Reports After the Close Tomorrow

Advanced Micro Devices $AMD
Chipotle Mexican Grill $CMG
Alphabet $GOOG
Mondelez Int'l $MDLZ
Republic Services $RSG
Stryker $SYK
Visa $V

For more details, start a trial at https://t.co/H4p1RcpfIn.  ",0,7815.0,0,1,28,10,2024,0,1,1
506,"Key Earnings Reports After the Close Tomorrow

Advanced Micro Devices $AMD
Chipotle Mexican Grill $CMG
Alphabet $GOOG
Mondelez Int'l $MDLZ
Republic Services $RSG
Stryker $SYK
Visa $V

For more details, start a trial at https://t.co/H4p1RcpfIn.  ",0,7815.0,0,1,28,10,2024,0,1,1
507,"Key Earnings Reports After the Close Tomorrow

Advanced Micro Devices $AMD
Chipotle Mexican Grill $CMG
Alphabet $GOOG
Mondelez Int'l $MDLZ
Republic Services $RSG
Stryker $SYK
Visa $V

For more details, start a trial at https://t.co/H4p1RcpfIn.  ",0,7815.0,0,1,28,10,2024,0,1,0
508,"Key Earnings Reports After the Close Tomorrow

Advanced Micro Devices $AMD
Chipotle Mexican Grill $CMG
Alphabet $GOOG
Mondelez Int'l $MDLZ
Republic Services $RSG
Stryker $SYK
Visa $V

For more details, start a trial at https://t.co/H4p1RcpfIn.  ",0,7815.0,0,1,28,10,2024,0,1,0
509,"Key Earnings Reports After the Close Tomorrow

Advanced Micro Devices $AMD
Chipotle Mexican Grill $CMG
Alphabet $GOOG
Mondelez Int'l $MDLZ
Republic Services $RSG
Stryker $SYK
Visa $V

For more details, start a trial at https://t.co/H4p1RcpfIn.  ",0,7815.0,0,1,28,10,2024,0,1,1
510,"Key Earnings Reports Before the Open Tomorrow

D.R. Horton $DHI
Corning $GLW
Leidos $LDOS
McDonald's $MCD
Pfizer $PFE
PayPal $PYPL
Royal Caribbean $RCL

For more details, start a trial at https://t.co/H4p1RcpfIn.  ",0,7061.0,0,1,28,10,2024,0,1,0
511,"Key Earnings Reports Before the Open Tomorrow

D.R. Horton $DHI
Corning $GLW
Leidos $LDOS
McDonald's $MCD
Pfizer $PFE
PayPal $PYPL
Royal Caribbean $RCL

For more details, start a trial at https://t.co/H4p1RcpfIn.  ",0,7061.0,0,1,28,10,2024,0,1,0
512,"Key Earnings Reports Before the Open Tomorrow

D.R. Horton $DHI
Corning $GLW
Leidos $LDOS
McDonald's $MCD
Pfizer $PFE
PayPal $PYPL
Royal Caribbean $RCL

For more details, start a trial at https://t.co/H4p1RcpfIn.  ",0,7061.0,0,1,28,10,2024,0,1,0
513,"Key Earnings Reports Before the Open Tomorrow

D.R. Horton $DHI
Corning $GLW
Leidos $LDOS
McDonald's $MCD
Pfizer $PFE
PayPal $PYPL
Royal Caribbean $RCL

For more details, start a trial at https://t.co/H4p1RcpfIn.  ",0,7061.0,0,1,28,10,2024,0,1,0
514,"Key Earnings Reports Before the Open Tomorrow

D.R. Horton $DHI
Corning $GLW
Leidos $LDOS
McDonald's $MCD
Pfizer $PFE
PayPal $PYPL
Royal Caribbean $RCL

For more details, start a trial at https://t.co/H4p1RcpfIn.  ",0,7061.0,0,1,28,10,2024,0,1,0
515,The mega-caps have 10-bagged their market cap in the last 10 years.  From $1.4 trillion ten years ago to $15.8 trillion today.  $AAPL $AMZN $GOOGL $META $MSFT $NVDA https://t.co/IQHya8CcOg  ,0,209745.0,0,0,25,10,2024,0,1,1
516,The mega-caps have 10-bagged their market cap in the last 10 years.  From $1.4 trillion ten years ago to $15.8 trillion today.  $AAPL $AMZN $GOOGL $META $MSFT $NVDA https://t.co/IQHya8CcOg  ,0,209745.0,0,0,25,10,2024,0,1,1
517,The mega-caps have 10-bagged their market cap in the last 10 years.  From $1.4 trillion ten years ago to $15.8 trillion today.  $AAPL $AMZN $GOOGL $META $MSFT $NVDA https://t.co/IQHya8CcOg  ,0,209745.0,0,0,25,10,2024,0,1,0
518,The mega-caps have 10-bagged their market cap in the last 10 years.  From $1.4 trillion ten years ago to $15.8 trillion today.  $AAPL $AMZN $GOOGL $META $MSFT $NVDA https://t.co/IQHya8CcOg  ,0,209745.0,0,0,25,10,2024,0,1,0
519,The mega-caps have 10-bagged their market cap in the last 10 years.  From $1.4 trillion ten years ago to $15.8 trillion today.  $AAPL $AMZN $GOOGL $META $MSFT $NVDA https://t.co/IQHya8CcOg  ,0,209745.0,0,0,25,10,2024,0,1,1
520,The mega-caps have 10-bagged their market cap in the last 10 years.  From $1.4 trillion ten years ago to $15.8 trillion today.  $AAPL $AMZN $GOOGL $META $MSFT $NVDA https://t.co/IQHya8CcOg  ,0,209745.0,0,0,25,10,2024,0,1,1
521,"Key Earnings Reports After the Close Monday

Amkor $AMKR
Brown &amp; Brown $BRO
Cadence Design $CDNS
Camping World $CWH
Encompass Health $EHC
Flowserve $FLS
Ford $F
Leggett &amp; Platt $LEG
V.F. Corp $VFC
Waste Mgmt $WM
Welltower $WELL

For more, start a trial at https://t.co/H4p1RcpNxV.  ",0,7137.0,0,1,25,10,2024,0,1,0
522,"Key Earnings Reports After the Close Monday

Amkor $AMKR
Brown &amp; Brown $BRO
Cadence Design $CDNS
Camping World $CWH
Encompass Health $EHC
Flowserve $FLS
Ford $F
Leggett &amp; Platt $LEG
V.F. Corp $VFC
Waste Mgmt $WM
Welltower $WELL

For more, start a trial at https://t.co/H4p1RcpNxV.  ",0,7137.0,0,1,25,10,2024,0,1,1
523,"Autonomy takes center stage in this quarter's conference call with Elon Musk and Tesla (TSLA) as the company gets ready to implement its vision of the future. Humanoid robots, Cybercabs, energy storage, and more.

Read Bespoke's latest Conference Call Recap for $TSLA today!  ",0,6220.0,1,0,25,10,2024,0,1,1
524,Had to eat McDonalds over Wendy's this morning https://t.co/oBoHr1PBlH  ,0,18324.0,0,0,23,9,2024,0,1,1
525,$BA big equity raise  ,0,1021.0,0,0,28,10,2024,0,1,0
526,"$JPM gives the BTC miners 9 months to get a deal done 

Seems generous 

$CORZ only real one so far 

https://t.co/RCjmcPrtZl JPMorgan: Bitcoin miners have nine-month window to get AI data center deals ",0,1071.0,1,1,24,10,2024,0,1,1
527,"@StevenWalkerCFA @BillAckman Yes, dropping CFA credentials from Twitter handles. It screams Little D energy.  ",0,106.0,0,0,23,8,2024,1,1,0
